order_item_id,order_id,product_id,quantity,unit_price,discount
1931,645,63,2,142.21,0.0
1932,645,115,1,377.52,56.63
1933,646,34,2,22.78,0.0
1934,647,16,3,128.09,19.21
1935,648,91,1,252.58,0.0
1936,648,7,4,28.64,4.3
1937,648,32,4,146.13,29.23
1938,648,89,1,15.3,0.0
1939,649,27,3,168.15,16.82
1940,649,77,1,208.09,41.62
1941,649,40,2,304.26,0.0
1942,649,69,4,93.19,0.0
1943,650,47,2,272.75,0.0
1944,650,61,4,92.4,18.48
1945,650,142,3,118.0,0.0
1946,650,147,2,15.84,3.17
1947,651,122,4,425.68,63.85
1948,651,48,2,333.72,0.0
1949,651,41,1,36.8,0.0
1950,652,30,3,304.56,45.68
1951,652,90,4,490.37,98.07
1952,652,105,2,223.61,0.0
1953,652,144,3,201.38,20.14
1954,652,104,3,172.41,17.24
1955,653,3,4,341.27,0.0
1956,654,57,2,188.77,0.0
1957,655,6,3,43.07,0.0
1958,656,10,2,409.97,0.0
1959,656,109,2,270.39,0.0
1960,656,95,3,317.95,0.0
1961,656,59,3,189.39,0.0
1962,657,105,2,223.61,22.36
1963,658,26,4,242.14,0.0
1964,658,142,4,118.0,17.7
1965,658,4,3,273.69,27.37
1966,659,67,2,351.2,52.68
1967,659,16,4,128.09,0.0
1968,660,131,2,10.91,2.18
1969,660,55,2,42.68,0.0
1970,660,34,4,22.78,4.56
1971,660,52,1,98.97,14.85
1972,660,73,3,298.52,0.0
1973,661,77,3,208.09,20.81
1974,661,10,3,409.97,0.0
1975,662,13,2,469.28,70.39
1976,662,135,2,236.07,0.0
1977,662,50,2,320.93,32.09
1978,662,37,2,104.0,0.0
1979,662,77,3,208.09,0.0
1980,663,35,3,335.39,33.54
1981,663,63,2,142.21,0.0
1982,664,8,4,495.36,74.3
1983,664,77,2,208.09,20.81
1984,664,22,2,18.29,1.83
1985,664,101,4,127.41,12.74
1986,664,32,2,146.13,21.92
1987,665,62,4,399.48,79.9
1988,666,141,2,328.57,0.0
1989,666,56,3,422.08,84.42
1990,666,145,3,27.77,4.17
1991,666,18,1,368.54,0.0
1992,667,126,2,131.53,0.0
1993,667,139,3,262.86,0.0
1994,668,109,3,270.39,27.04
1995,669,31,3,287.81,0.0
1996,669,35,4,335.39,33.54
1997,669,106,3,123.25,0.0
1998,669,70,3,246.27,36.94
1999,669,44,4,452.04,67.81
2000,670,7,4,28.64,2.86
2001,670,13,3,469.28,46.93
2002,671,90,4,490.37,0.0
2003,671,51,3,95.6,14.34
2004,671,45,1,299.19,0.0
2005,671,86,4,474.92,94.98
2006,672,98,1,187.8,0.0
2007,672,9,3,444.4,88.88
2008,672,40,2,304.26,0.0
2009,673,79,1,190.04,0.0
2010,673,53,2,110.68,0.0
2011,673,147,3,15.84,1.58
2012,674,148,2,165.59,0.0
2013,674,80,1,413.08,82.62
2014,675,105,3,223.61,0.0
2015,675,117,1,491.5,0.0
2016,675,28,4,75.89,15.18
2017,675,119,3,453.53,68.03
2018,676,135,2,236.07,0.0
2019,677,47,2,272.75,40.91
2020,677,122,3,425.68,42.57
2021,678,101,3,127.41,0.0
2022,678,40,2,304.26,0.0
2023,679,55,3,42.68,8.54
2024,679,132,4,89.04,8.9
2025,679,10,4,409.97,41.0
2026,679,27,2,168.15,0.0
2027,679,44,4,452.04,0.0
2028,680,89,3,15.3,2.29
2029,680,131,3,10.91,0.0
2030,680,109,1,270.39,54.08
2031,680,139,4,262.86,0.0
2032,680,103,1,233.36,0.0
2033,681,86,2,474.92,0.0
2034,681,59,2,189.39,0.0
2035,681,137,2,142.56,0.0
2036,681,4,1,273.69,0.0
2037,682,125,1,269.3,26.93
2038,682,31,4,287.81,0.0
2039,682,148,4,165.59,16.56
2040,682,36,4,319.43,0.0
2041,683,119,2,453.53,45.35
2042,683,54,2,34.49,0.0
2043,683,104,3,172.41,34.48
2044,684,65,1,416.07,62.41
2045,684,126,1,131.53,26.31
2046,684,10,1,409.97,0.0
2047,685,88,3,269.25,0.0
2048,685,114,1,93.0,13.95
2049,686,19,2,488.22,0.0
2050,686,101,1,127.41,0.0
2051,687,143,1,107.53,0.0
2052,687,62,4,399.48,79.9
2053,687,4,3,273.69,0.0
2054,688,68,4,136.7,27.34
2055,688,87,1,283.38,56.68
2056,688,89,4,15.3,0.0
2057,688,126,3,131.53,13.15
2058,688,13,4,469.28,0.0
2059,689,130,4,43.77,6.57
2060,689,105,4,223.61,33.54
2061,689,115,4,377.52,37.75
2062,689,2,1,332.83,0.0
2063,690,112,2,211.58,0.0
2064,690,33,2,179.42,0.0
2065,690,46,3,67.45,0.0
2066,690,119,1,453.53,45.35
2067,691,135,1,236.07,0.0
2068,691,85,4,256.09,0.0
2069,691,149,4,499.81,99.96
2070,691,28,1,75.89,0.0
2071,691,112,4,211.58,0.0
2072,692,39,1,203.79,0.0
2073,692,1,1,321.1,48.16
2074,692,145,1,27.77,0.0
2075,692,144,3,201.38,40.28
2076,693,107,3,110.67,22.13
2077,693,115,4,377.52,0.0
2078,693,133,2,328.02,0.0
2079,693,4,2,273.69,41.05
2080,693,39,2,203.79,40.76
2081,694,62,3,399.48,0.0
2082,694,4,4,273.69,54.74
2083,694,65,3,416.07,62.41
2084,695,30,4,304.56,30.46
2085,695,56,4,422.08,0.0
2086,695,50,1,320.93,0.0
2087,696,83,2,129.83,12.98
2088,697,30,1,304.56,30.46
2089,698,97,4,322.01,64.4
2090,698,92,4,218.76,32.81
2091,698,53,4,110.68,11.07
2092,699,70,1,246.27,24.63
2093,699,109,2,270.39,54.08
2094,700,22,1,18.29,3.66
2095,700,125,1,269.3,0.0
2096,701,110,3,130.63,0.0
2097,701,14,1,304.76,60.95
2098,701,18,3,368.54,36.85
2099,702,150,4,104.02,0.0
2100,702,7,1,28.64,4.3
2101,702,32,2,146.13,14.61
2102,702,73,4,298.52,0.0
2103,702,90,2,490.37,0.0
2104,703,30,1,304.56,0.0
2105,703,76,2,127.04,12.7
2106,704,19,1,488.22,0.0
2107,704,37,3,104.0,0.0
2108,704,94,3,414.66,82.93
2109,704,41,1,36.8,0.0
2110,704,57,1,188.77,28.32
2111,705,100,1,270.76,0.0
2112,706,13,2,469.28,70.39
2113,707,42,1,478.77,47.88
2114,707,95,2,317.95,0.0
2115,708,21,4,429.76,0.0
2116,708,33,1,179.42,0.0
2117,708,68,1,136.7,0.0
2118,709,56,2,422.08,0.0
2119,709,58,2,336.01,50.4
2120,709,63,2,142.21,21.33
2121,710,121,3,162.84,0.0
2122,710,65,4,416.07,0.0
2123,710,100,1,270.76,27.08
2124,711,42,4,478.77,0.0
2125,711,114,4,93.0,0.0
2126,711,41,3,36.8,0.0
2127,712,90,3,490.37,0.0
2128,712,96,1,498.77,74.82
2129,713,102,1,139.64,27.93
2130,713,149,3,499.81,99.96
2131,714,32,3,146.13,0.0
2132,715,13,2,469.28,46.93
2133,715,116,2,377.29,0.0
2134,715,19,1,488.22,48.82
2135,715,6,2,43.07,0.0
2136,716,2,1,332.83,0.0
2137,716,123,1,77.17,7.72
2138,716,7,2,28.64,0.0
2139,716,129,1,237.02,47.4
2140,716,94,3,414.66,0.0
2141,717,33,2,179.42,17.94
2142,717,88,2,269.25,0.0
2143,717,125,4,269.3,26.93
2144,717,65,4,416.07,0.0
2145,718,30,1,304.56,60.91
2146,718,74,2,278.72,41.81
2147,719,2,4,332.83,49.92
2148,719,41,1,36.8,7.36
2149,719,15,1,350.02,0.0
2150,720,73,1,298.52,0.0
2151,720,1,2,321.1,64.22
2152,721,42,4,478.77,0.0
2153,722,76,2,127.04,12.7
2154,722,58,1,336.01,0.0
2155,722,19,3,488.22,73.23
2156,722,137,2,142.56,28.51
2157,723,61,1,92.4,9.24
2158,723,71,1,352.1,0.0
2159,723,58,3,336.01,0.0
2160,724,46,3,67.45,0.0
2161,724,62,4,399.48,79.9
2162,724,121,2,162.84,32.57
2163,724,137,2,142.56,21.38
2164,724,90,1,490.37,73.56
2165,725,59,1,189.39,37.88
2166,725,38,3,202.51,0.0
2167,726,125,4,269.3,0.0
2168,726,91,1,252.58,0.0
2169,726,4,1,273.69,0.0
2170,726,149,4,499.81,49.98
2171,726,117,3,491.5,0.0
2172,727,82,4,437.52,87.5
2173,728,27,1,168.15,0.0
2174,728,5,4,415.34,0.0
2175,728,21,4,429.76,0.0
2176,728,116,2,377.29,0.0
2177,728,3,1,341.27,0.0
2178,729,110,3,130.63,19.59
2179,730,43,4,330.28,33.03
2180,730,1,3,321.1,0.0
2181,730,11,2,381.78,76.36
2182,730,22,2,18.29,0.0
2183,730,40,2,304.26,0.0
2184,731,21,3,429.76,0.0
2185,731,54,4,34.49,5.17
2186,731,119,3,453.53,90.71
2187,731,57,1,188.77,0.0
2188,731,27,2,168.15,0.0
2189,732,36,4,319.43,31.94
2190,733,119,1,453.53,0.0
2191,733,92,2,218.76,0.0
2192,734,82,3,437.52,65.63
2193,734,60,3,353.64,53.05
2194,734,120,3,335.74,33.57
2195,735,20,4,169.34,25.4
2196,735,134,1,444.99,0.0
2197,736,106,2,123.25,12.33
2198,736,134,4,444.99,0.0
2199,737,71,4,352.1,0.0
2200,738,72,3,242.78,24.28
2201,738,33,4,179.42,17.94
2202,738,108,4,294.36,29.44
2203,739,115,3,377.52,0.0
2204,739,2,4,332.83,0.0
2205,740,100,2,270.76,54.15
2206,740,75,1,134.66,0.0
2207,740,136,3,396.02,79.2
2208,740,133,1,328.02,0.0
2209,740,132,4,89.04,0.0
2210,741,136,3,396.02,59.4
2211,742,147,2,15.84,3.17
2212,742,98,4,187.8,37.56
2213,742,129,4,237.02,23.7
2214,743,13,2,469.28,0.0
2215,743,43,3,330.28,0.0
2216,744,90,3,490.37,73.56
2217,744,114,3,93.0,0.0
2218,744,75,2,134.66,26.93
2219,744,38,3,202.51,0.0
2220,745,86,2,474.92,0.0
2221,745,30,4,304.56,0.0
2222,745,57,1,188.77,0.0
2223,746,86,2,474.92,71.24
2224,746,37,1,104.0,0.0
2225,746,114,1,93.0,0.0
2226,746,116,3,377.29,56.59
2227,746,11,2,381.78,38.18
2228,747,93,4,155.24,23.29
2229,748,53,1,110.68,0.0
2230,748,12,1,76.22,0.0
2231,749,3,4,341.27,34.13
2232,749,88,1,269.25,26.93
2233,749,70,2,246.27,36.94
2234,749,126,3,131.53,13.15
2235,750,78,3,236.94,0.0
2236,750,84,3,178.48,0.0
2237,750,87,2,283.38,28.34
2238,750,100,2,270.76,54.15
2239,751,122,3,425.68,0.0
2240,751,147,3,15.84,2.38
2241,752,19,3,488.22,0.0
2242,752,99,1,325.08,32.51
2243,752,134,1,444.99,44.5
2244,752,5,3,415.34,83.07
2245,753,79,3,190.04,0.0
2246,753,110,1,130.63,19.59
2247,753,116,1,377.29,0.0
2248,754,127,1,222.52,22.25
2249,754,39,2,203.79,40.76
2250,754,40,3,304.26,0.0
2251,754,100,2,270.76,0.0
2252,754,130,3,43.77,4.38
2253,755,90,1,490.37,0.0
2254,755,61,4,92.4,9.24
2255,756,27,4,168.15,0.0
2256,757,68,4,136.7,13.67
2257,757,90,4,490.37,73.56
2258,757,91,2,252.58,0.0
2259,758,6,2,43.07,6.46
2260,758,53,3,110.68,0.0
2261,758,10,4,409.97,41.0
2262,758,135,3,236.07,47.21
2263,758,98,4,187.8,0.0
2264,759,96,2,498.77,0.0
2265,759,120,3,335.74,67.15
2266,759,110,2,130.63,19.59
2267,759,119,2,453.53,68.03
2268,759,48,2,333.72,50.06
2269,760,74,3,278.72,41.81
2270,760,42,4,478.77,0.0
2271,761,148,1,165.59,0.0
2272,761,58,2,336.01,0.0
2273,761,76,4,127.04,0.0
2274,761,127,2,222.52,0.0
2275,761,113,2,109.63,10.96
2276,762,16,1,128.09,0.0
2277,762,58,3,336.01,0.0
2278,762,126,1,131.53,0.0
2279,762,137,2,142.56,0.0
2280,763,96,3,498.77,0.0
2281,763,41,4,36.8,3.68
2282,763,100,2,270.76,54.15
2283,764,71,3,352.1,70.42
2284,765,16,3,128.09,25.62
2285,766,44,2,452.04,0.0
2286,767,136,3,396.02,0.0
2287,768,61,1,92.4,18.48
2288,769,134,4,444.99,89.0
2289,770,122,4,425.68,42.57
2290,770,145,3,27.77,0.0
2291,770,5,3,415.34,0.0
2292,770,123,1,77.17,15.43
2293,770,28,4,75.89,0.0
2294,771,76,4,127.04,0.0
2295,771,142,3,118.0,0.0
2296,772,110,4,130.63,26.13
2297,772,78,4,236.94,0.0
2298,773,60,2,353.64,70.73
2299,773,45,3,299.19,0.0
2300,773,10,1,409.97,61.5
2301,773,93,3,155.24,0.0
2302,774,137,3,142.56,0.0
2303,774,119,4,453.53,45.35
2304,774,81,4,43.0,0.0
2305,774,41,2,36.8,0.0
2306,775,107,1,110.67,11.07
2307,775,148,1,165.59,0.0
2308,775,145,4,27.77,4.17
2309,775,20,4,169.34,0.0
2310,775,130,4,43.77,6.57
2311,776,71,1,352.1,0.0
2312,776,62,2,399.48,59.92
2313,776,85,2,256.09,51.22
2314,776,99,2,325.08,0.0
2315,776,93,2,155.24,23.29
2316,777,119,3,453.53,68.03
2317,777,144,4,201.38,0.0
2318,778,132,4,89.04,0.0
2319,778,11,4,381.78,38.18
2320,778,130,3,43.77,8.75
2321,778,115,2,377.52,75.5
2322,778,9,1,444.4,0.0
2323,779,74,4,278.72,0.0
2324,779,46,1,67.45,10.12
2325,779,141,3,328.57,0.0
2326,779,16,2,128.09,0.0
2327,780,148,3,165.59,16.56
2328,780,129,4,237.02,35.55
2329,781,135,1,236.07,23.61
2330,781,31,1,287.81,28.78
2331,781,87,3,283.38,0.0
2332,781,45,1,299.19,0.0
2333,782,67,4,351.2,35.12
2334,782,8,3,495.36,0.0
2335,782,96,1,498.77,0.0
2336,783,83,3,129.83,12.98
2337,784,108,4,294.36,0.0
2338,784,146,1,429.95,0.0
2339,784,99,3,325.08,32.51
2340,785,105,3,223.61,0.0
2341,785,116,1,377.29,56.59
2342,785,110,1,130.63,0.0
2343,785,103,1,233.36,23.34
2344,786,69,2,93.19,0.0
2345,786,93,1,155.24,15.52
2346,786,76,4,127.04,25.41
2347,786,6,4,43.07,0.0
2348,787,56,2,422.08,42.21
2349,787,75,1,134.66,0.0
2350,787,24,1,223.52,0.0
2351,787,133,3,328.02,0.0
2352,788,14,2,304.76,60.95
2353,788,11,4,381.78,0.0
2354,788,83,1,129.83,0.0
2355,789,120,3,335.74,67.15
2356,789,144,2,201.38,0.0
2357,790,35,3,335.39,33.54
2358,791,81,4,43.0,6.45
2359,792,109,2,270.39,0.0
2360,792,71,4,352.1,0.0
2361,792,132,1,89.04,17.81
2362,792,111,2,11.12,1.67
2363,792,63,3,142.21,0.0
2364,793,59,2,189.39,18.94
2365,793,140,4,224.28,0.0
2366,794,100,4,270.76,27.08
2367,794,102,2,139.64,13.96
2368,794,109,3,270.39,40.56
2369,795,10,4,409.97,0.0
2370,795,78,4,236.94,0.0
2371,795,114,2,93.0,13.95
2372,796,28,1,75.89,11.38
2373,796,136,4,396.02,0.0
2374,796,34,2,22.78,0.0
2375,797,144,1,201.38,40.28
2376,797,94,1,414.66,0.0
2377,797,136,2,396.02,39.6
2378,797,124,2,241.15,0.0
2379,798,94,4,414.66,62.2
2380,799,88,3,269.25,0.0
2381,799,81,3,43.0,0.0
2382,799,93,1,155.24,0.0
2383,800,91,4,252.58,50.52
2384,800,77,2,208.09,41.62
2385,801,93,2,155.24,15.52
2386,801,95,1,317.95,0.0
2387,801,87,4,283.38,42.51
2388,802,73,2,298.52,0.0
2389,802,50,4,320.93,0.0
2390,802,36,2,319.43,47.91
2391,802,10,2,409.97,0.0
2392,802,60,1,353.64,0.0
2393,803,58,1,336.01,0.0
2394,803,42,4,478.77,0.0
2395,803,110,4,130.63,0.0
2396,803,148,2,165.59,0.0
2397,804,48,4,333.72,0.0
2398,804,59,4,189.39,0.0
2399,804,27,1,168.15,25.22
2400,804,61,1,92.4,13.86
2401,804,19,1,488.22,73.23
2402,805,16,3,128.09,25.62
2403,805,54,3,34.49,5.17
2404,805,100,4,270.76,40.61
2405,805,82,1,437.52,0.0
2406,805,148,1,165.59,0.0
2407,806,65,2,416.07,0.0
2408,807,84,4,178.48,26.77
2409,808,11,1,381.78,57.27
2410,808,65,4,416.07,41.61
2411,809,94,4,414.66,41.47
2412,809,22,1,18.29,3.66
2413,809,136,4,396.02,0.0
2414,809,37,1,104.0,10.4
2415,809,86,1,474.92,94.98
2416,810,26,2,242.14,36.32
2417,810,122,1,425.68,0.0
2418,810,18,4,368.54,36.85
2419,810,73,1,298.52,59.7
2420,810,131,4,10.91,2.18
2421,811,79,1,190.04,0.0
2422,811,136,2,396.02,0.0
2423,811,108,1,294.36,58.87
2424,811,143,3,107.53,10.75
2425,812,141,4,328.57,65.71
2426,812,30,2,304.56,0.0
2427,812,63,1,142.21,0.0
2428,812,98,4,187.8,37.56
2429,813,119,2,453.53,45.35
2430,814,47,4,272.75,0.0
2431,814,16,3,128.09,12.81
2432,815,101,1,127.41,12.74
2433,815,12,1,76.22,11.43
2434,816,88,1,269.25,0.0
2435,817,71,1,352.1,52.82
2436,817,125,4,269.3,40.4
2437,817,21,4,429.76,0.0
2438,817,105,3,223.61,0.0
2439,818,7,2,28.64,0.0
2440,818,34,2,22.78,4.56
2441,818,12,2,76.22,0.0
2442,819,20,2,169.34,0.0
2443,819,60,2,353.64,0.0
2444,819,53,2,110.68,0.0
2445,819,129,3,237.02,0.0
2446,820,141,4,328.57,0.0
2447,820,8,2,495.36,0.0
2448,820,20,4,169.34,0.0
2449,820,58,1,336.01,67.2
2450,821,64,4,64.91,12.98
2451,821,22,1,18.29,3.66
2452,822,4,4,273.69,0.0
2453,822,86,1,474.92,0.0
2454,822,77,2,208.09,20.81
2455,822,31,3,287.81,43.17
2456,822,46,1,67.45,13.49
2457,823,133,1,328.02,49.2
2458,823,35,2,335.39,33.54
2459,824,74,2,278.72,41.81
2460,824,99,2,325.08,32.51
2461,825,105,4,223.61,0.0
2462,825,81,3,43.0,6.45
2463,826,28,1,75.89,0.0
2464,826,145,4,27.77,5.55
2465,826,94,2,414.66,82.93
2466,826,106,4,123.25,0.0
2467,826,81,2,43.0,6.45
2468,827,98,4,187.8,0.0
2469,827,18,2,368.54,0.0
2470,828,115,2,377.52,56.63
2471,828,51,4,95.6,0.0
2472,828,16,2,128.09,0.0
2473,828,18,4,368.54,0.0
2474,828,40,2,304.26,0.0
2475,829,22,3,18.29,1.83
2476,829,117,1,491.5,73.72
2477,829,90,1,490.37,0.0
2478,830,134,3,444.99,0.0
2479,830,69,1,93.19,0.0
2480,830,93,1,155.24,31.05
2481,830,62,1,399.48,0.0
2482,830,139,1,262.86,52.57
2483,831,113,2,109.63,0.0
2484,832,120,2,335.74,33.57
2485,832,53,2,110.68,0.0
2486,832,2,4,332.83,0.0
2487,832,37,4,104.0,0.0
2488,832,144,2,201.38,0.0
2489,833,113,4,109.63,0.0
2490,833,147,3,15.84,0.0
2491,833,74,4,278.72,0.0
2492,834,146,3,429.95,64.49
2493,835,97,3,322.01,0.0
2494,835,46,4,67.45,0.0
2495,836,54,4,34.49,0.0
2496,836,30,2,304.56,45.68
2497,837,110,1,130.63,0.0
2498,838,144,1,201.38,0.0
2499,838,86,4,474.92,47.49
2500,839,41,2,36.8,5.52
2501,840,73,3,298.52,29.85
2502,840,149,2,499.81,0.0
2503,841,95,4,317.95,47.69
2504,841,121,2,162.84,32.57
2505,842,7,4,28.64,5.73
2506,842,26,2,242.14,24.21
2507,842,78,4,236.94,35.54
2508,842,124,2,241.15,0.0
2509,842,147,4,15.84,1.58
2510,843,84,3,178.48,0.0
2511,843,64,3,64.91,0.0
2512,844,67,3,351.2,0.0
2513,844,78,4,236.94,47.39
2514,845,24,2,223.52,0.0
2515,846,103,1,233.36,35.0
2516,846,91,3,252.58,0.0
2517,846,114,2,93.0,18.6
2518,846,81,4,43.0,8.6
2519,847,130,4,43.77,0.0
2520,848,83,4,129.83,0.0
2521,848,126,3,131.53,0.0
2522,848,18,1,368.54,0.0
2523,848,56,2,422.08,84.42
2524,849,50,1,320.93,48.14
2525,849,119,1,453.53,0.0
2526,849,5,1,415.34,0.0
2527,849,137,4,142.56,21.38
2528,850,45,1,299.19,44.88
2529,850,130,1,43.77,8.75
2530,850,54,1,34.49,0.0
2531,850,10,2,409.97,41.0
2532,850,18,2,368.54,55.28
2533,851,142,3,118.0,0.0
2534,851,123,2,77.17,11.58
2535,851,1,2,321.1,48.16
2536,852,142,1,118.0,0.0
2537,852,146,4,429.95,0.0
2538,853,119,2,453.53,68.03
2539,853,135,4,236.07,0.0
2540,853,113,1,109.63,16.44
2541,854,22,3,18.29,0.0
2542,855,141,4,328.57,32.86
2543,855,129,1,237.02,0.0
2544,855,48,3,333.72,0.0
2545,855,86,2,474.92,71.24
2546,856,77,2,208.09,31.21
2547,856,15,4,350.02,0.0
2548,856,58,1,336.01,0.0
2549,857,123,2,77.17,7.72
2550,857,70,2,246.27,36.94
2551,857,3,2,341.27,51.19
2552,858,107,2,110.67,0.0
2553,858,40,3,304.26,0.0
2554,858,93,4,155.24,0.0
2555,858,88,3,269.25,40.39
2556,858,110,2,130.63,13.06
2557,859,101,1,127.41,19.11
2558,859,105,3,223.61,33.54
2559,859,120,1,335.74,50.36
2560,859,136,2,396.02,0.0
2561,860,135,3,236.07,0.0
2562,860,85,2,256.09,0.0
2563,860,3,3,341.27,34.13
2564,861,57,4,188.77,0.0
2565,861,79,1,190.04,0.0
2566,862,90,1,490.37,98.07
2567,862,74,1,278.72,0.0
2568,862,92,3,218.76,21.88
2569,863,106,4,123.25,12.33
2570,864,15,1,350.02,0.0
2571,865,2,2,332.83,0.0
2572,865,101,3,127.41,0.0
2573,865,41,1,36.8,0.0
2574,866,19,1,488.22,0.0
2575,866,42,1,478.77,71.82
2576,866,2,4,332.83,0.0
2577,866,132,1,89.04,0.0
2578,866,64,1,64.91,0.0
2579,867,150,3,104.02,0.0
2580,867,3,3,341.27,0.0
2581,868,81,3,43.0,6.45
2582,868,22,3,18.29,0.0
2583,868,11,1,381.78,57.27
2584,868,84,3,178.48,0.0
2585,868,38,4,202.51,40.5
2586,869,94,1,414.66,41.47
2587,870,18,1,368.54,73.71
2588,870,54,3,34.49,0.0
2589,870,59,1,189.39,18.94
2590,870,8,3,495.36,0.0
2591,871,134,1,444.99,66.75
2592,871,104,3,172.41,0.0
2593,871,10,2,409.97,61.5
2594,871,75,1,134.66,0.0
2595,872,51,3,95.6,9.56
2596,873,99,4,325.08,48.76
2597,874,19,3,488.22,73.23
2598,874,18,2,368.54,0.0
2599,874,61,4,92.4,0.0
2600,874,141,3,328.57,49.29
2601,874,22,4,18.29,0.0
2602,875,43,4,330.28,49.54
2603,875,16,3,128.09,25.62
2604,875,84,3,178.48,17.85
2605,875,97,3,322.01,0.0
2606,875,56,1,422.08,63.31
2607,876,146,1,429.95,0.0
2608,877,48,1,333.72,0.0
2609,877,67,4,351.2,52.68
2610,878,81,4,43.0,4.3
2611,878,11,2,381.78,0.0
2612,878,5,4,415.34,0.0
2613,878,19,4,488.22,48.82
2614,878,15,2,350.02,70.0
2615,879,137,4,142.56,0.0
2616,879,39,1,203.79,40.76
2617,879,36,4,319.43,47.91
2618,879,32,4,146.13,21.92
2619,879,6,3,43.07,0.0
2620,880,117,3,491.5,49.15
2621,880,5,1,415.34,62.3
2622,880,119,4,453.53,45.35
2623,880,103,3,233.36,0.0
2624,881,73,1,298.52,0.0
2625,881,74,1,278.72,0.0
2626,881,116,3,377.29,0.0
2627,881,27,3,168.15,25.22
2628,881,60,4,353.64,35.36
2629,882,77,4,208.09,0.0
2630,882,33,3,179.42,0.0
2631,883,80,3,413.08,0.0
2632,883,126,2,131.53,0.0
2633,884,69,1,93.19,18.64
2634,884,90,1,490.37,0.0
2635,885,27,1,168.15,0.0
2636,885,69,4,93.19,0.0
2637,885,133,4,328.02,65.6
2638,886,104,2,172.41,0.0
2639,886,38,1,202.51,0.0
2640,886,11,1,381.78,0.0
2641,887,11,4,381.78,57.27
2642,887,21,1,429.76,0.0
2643,887,104,2,172.41,34.48
2644,888,46,2,67.45,0.0
2645,888,53,2,110.68,16.6
2646,888,131,1,10.91,0.0
2647,888,26,4,242.14,48.43
2648,888,9,3,444.4,66.66
2649,889,61,3,92.4,0.0
2650,890,141,2,328.57,49.29
2651,890,67,1,351.2,0.0
2652,890,19,4,488.22,0.0
2653,891,38,4,202.51,20.25
2654,891,73,1,298.52,0.0
2655,891,30,3,304.56,0.0
2656,892,71,2,352.1,0.0
2657,892,76,2,127.04,19.06
2658,892,105,2,223.61,0.0
2659,893,90,3,490.37,0.0
2660,893,30,3,304.56,45.68
2661,893,134,1,444.99,44.5
2662,894,1,4,321.1,0.0
2663,894,102,2,139.64,0.0
2664,894,145,1,27.77,2.78
2665,894,2,4,332.83,33.28
2666,895,133,1,328.02,49.2
2667,895,141,2,328.57,0.0
2668,895,81,2,43.0,0.0
2669,895,67,1,351.2,0.0
2670,896,70,3,246.27,49.25
2671,897,75,1,134.66,20.2
2672,897,56,4,422.08,0.0
2673,897,121,1,162.84,24.43
2674,898,83,2,129.83,0.0
2675,898,89,3,15.3,1.53
2676,898,137,4,142.56,14.26
2677,898,31,2,287.81,0.0
2678,898,18,1,368.54,36.85
2679,899,129,1,237.02,0.0
2680,899,106,1,123.25,0.0
2681,899,121,2,162.84,0.0
2682,900,28,1,75.89,0.0
2683,900,36,1,319.43,0.0
2684,900,73,1,298.52,44.78
2685,901,113,1,109.63,21.93
2686,901,81,3,43.0,6.45
2687,902,85,1,256.09,0.0
2688,902,73,1,298.52,29.85
2689,902,2,4,332.83,0.0
2690,902,97,2,322.01,48.3
2691,903,93,3,155.24,0.0
2692,904,54,1,34.49,6.9
2693,904,136,2,396.02,59.4
2694,904,127,2,222.52,33.38
2695,905,32,4,146.13,21.92
2696,905,72,2,242.78,48.56
2697,905,1,4,321.1,64.22
2698,906,44,3,452.04,90.41
2699,906,149,4,499.81,0.0
2700,906,82,3,437.52,0.0
2701,907,110,2,130.63,0.0
2702,908,62,2,399.48,79.9
2703,908,132,2,89.04,8.9
2704,909,58,3,336.01,67.2
2705,909,34,4,22.78,3.42
2706,909,74,2,278.72,0.0
2707,909,47,1,272.75,0.0
2708,910,59,4,189.39,0.0
2709,911,103,3,233.36,23.34
2710,911,120,4,335.74,0.0
2711,911,125,3,269.3,0.0
2712,911,6,2,43.07,0.0
2713,912,15,3,350.02,35.0
2714,912,89,1,15.3,0.0
2715,912,125,2,269.3,0.0
2716,912,7,4,28.64,5.73
2717,912,115,3,377.52,56.63
2718,913,145,1,27.77,2.78
2719,913,116,3,377.29,0.0
2720,913,94,4,414.66,82.93
2721,913,2,1,332.83,0.0
2722,913,24,2,223.52,44.7
2723,914,111,2,11.12,1.67
2724,914,34,4,22.78,2.28
2725,914,64,1,64.91,12.98
2726,914,123,3,77.17,0.0
2727,915,86,2,474.92,94.98
2728,915,99,3,325.08,0.0
2729,915,48,3,333.72,33.37
2730,915,133,2,328.02,0.0
2731,916,4,4,273.69,0.0
2732,916,130,4,43.77,4.38
2733,916,75,4,134.66,26.93
2734,917,54,4,34.49,0.0
2735,918,34,4,22.78,0.0
2736,918,112,1,211.58,42.32
2737,919,28,4,75.89,0.0
2738,919,101,4,127.41,0.0
2739,919,113,1,109.63,10.96
2740,919,41,4,36.8,0.0
2741,919,34,4,22.78,0.0
2742,920,134,3,444.99,0.0
2743,920,140,3,224.28,0.0
2744,920,62,2,399.48,59.92
2745,920,67,3,351.2,0.0
2746,920,10,2,409.97,61.5
2747,921,103,2,233.36,0.0
2748,921,127,1,222.52,22.25
2749,921,115,2,377.52,37.75
2750,921,91,4,252.58,0.0
2751,921,6,3,43.07,4.31
2752,922,108,3,294.36,0.0
