experiment_id,user_id,variant,assigned_at,converted
checkout_redesign,1308,treatment,2025-11-22,0
checkout_redesign,2063,control,2025-12-29,1
checkout_redesign,1489,treatment,2024-10-19,1
checkout_redesign,1033,control,2024-09-04,0
checkout_redesign,980,treatment,2025-02-10,1
checkout_redesign,1651,control,2024-12-15,0
checkout_redesign,5,treatment,2025-12-25,0
checkout_redesign,2694,control,2025-12-05,0
checkout_redesign,635,treatment,2025-07-09,0
checkout_redesign,391,control,2025-08-21,0
checkout_redesign,645,treatment,2025-08-16,0
checkout_redesign,603,control,2025-07-09,1
checkout_redesign,377,treatment,2025-08-16,1
checkout_redesign,447,control,2024-07-21,0
checkout_redesign,2169,treatment,2025-07-04,0
checkout_redesign,1155,control,2024-09-04,0
checkout_redesign,761,treatment,2025-07-27,0
checkout_redesign,2279,control,2025-04-06,0
checkout_redesign,1810,treatment,2026-01-11,0
checkout_redesign,194,control,2025-07-15,0
checkout_redesign,1238,treatment,2024-09-10,0
checkout_redesign,747,control,2024-11-04,1
checkout_redesign,562,treatment,2025-08-12,0
checkout_redesign,865,control,2025-04-11,0
checkout_redesign,778,treatment,2025-04-07,1
checkout_redesign,670,control,2025-05-08,0
checkout_redesign,2784,treatment,2024-09-19,0
checkout_redesign,974,control,2026-01-20,0
checkout_redesign,2549,treatment,2025-01-29,0
checkout_redesign,1713,control,2025-02-11,0
checkout_redesign,1725,treatment,2025-10-25,0
checkout_redesign,434,control,2025-12-23,0
checkout_redesign,2034,treatment,2024-09-19,1
checkout_redesign,2926,control,2025-09-11,0
checkout_redesign,2822,treatment,2025-02-19,0
checkout_redesign,1770,control,2025-09-06,0
checkout_redesign,1370,treatment,2025-10-28,0
checkout_redesign,1329,control,2025-07-30,0
checkout_redesign,955,treatment,2024-08-17,0
checkout_redesign,1932,control,2025-07-18,0
checkout_redesign,1835,treatment,2025-06-30,0
checkout_redesign,1923,control,2024-07-17,0
checkout_redesign,2481,treatment,2025-08-22,0
checkout_redesign,2404,control,2026-01-31,0
checkout_redesign,2975,treatment,2024-07-17,0
checkout_redesign,1573,control,2024-09-08,0
checkout_redesign,1399,treatment,2024-11-21,0
checkout_redesign,1690,control,2025-03-08,0
checkout_redesign,588,treatment,2025-08-17,0
checkout_redesign,1294,control,2026-01-12,0
checkout_redesign,2488,treatment,2025-11-13,0
checkout_redesign,2578,control,2025-08-16,0
checkout_redesign,665,treatment,2026-01-09,0
checkout_redesign,213,control,2025-01-28,0
checkout_redesign,1459,treatment,2025-12-23,0
checkout_redesign,515,control,2025-11-02,0
checkout_redesign,2006,treatment,2025-01-12,0
checkout_redesign,468,control,2024-08-14,0
checkout_redesign,1471,treatment,2024-10-04,1
checkout_redesign,2108,control,2024-12-17,0
checkout_redesign,1324,treatment,2024-12-23,0
checkout_redesign,2196,control,2026-01-06,0
checkout_redesign,2238,treatment,2025-04-24,0
checkout_redesign,1735,control,2025-05-25,0
checkout_redesign,22,treatment,2025-05-24,0
checkout_redesign,1212,control,2024-11-26,0
checkout_redesign,2178,treatment,2024-09-04,0
checkout_redesign,1012,control,2025-02-27,0
checkout_redesign,2056,treatment,2025-06-20,0
checkout_redesign,319,control,2025-04-05,0
checkout_redesign,35,treatment,2025-08-26,0
checkout_redesign,48,control,2025-01-15,1
checkout_redesign,155,treatment,2024-10-13,1
checkout_redesign,46,control,2025-01-10,0
checkout_redesign,2807,treatment,2024-10-09,0
checkout_redesign,1276,control,2024-11-15,0
checkout_redesign,2365,treatment,2025-01-11,0
checkout_redesign,203,control,2024-07-22,0
checkout_redesign,2447,treatment,2025-12-12,0
checkout_redesign,537,control,2025-04-14,0
checkout_redesign,1376,treatment,2025-01-29,0
checkout_redesign,2067,control,2024-09-28,0
checkout_redesign,2453,treatment,2024-11-07,0
checkout_redesign,1762,control,2025-08-30,0
checkout_redesign,242,treatment,2025-10-18,1
checkout_redesign,803,control,2026-02-01,1
checkout_redesign,2908,treatment,2024-12-08,0
checkout_redesign,2782,control,2025-03-12,0
checkout_redesign,2587,treatment,2025-10-06,1
checkout_redesign,441,control,2025-08-16,0
checkout_redesign,2942,treatment,2025-12-16,1
checkout_redesign,1814,control,2024-11-29,0
checkout_redesign,1243,treatment,2026-01-15,0
checkout_redesign,513,control,2025-11-20,0
checkout_redesign,2721,treatment,2024-09-15,0
checkout_redesign,1748,control,2024-09-23,0
checkout_redesign,289,treatment,2025-05-08,0
checkout_redesign,536,control,2025-11-09,0
checkout_redesign,152,treatment,2024-07-07,0
checkout_redesign,1866,control,2025-09-24,0
checkout_redesign,302,treatment,2024-09-23,0
checkout_redesign,433,control,2024-08-17,0
checkout_redesign,1820,treatment,2024-07-31,0
checkout_redesign,1156,control,2024-08-24,0
checkout_redesign,2504,treatment,2025-01-31,0
checkout_redesign,2165,control,2024-08-19,0
checkout_redesign,2607,treatment,2025-07-27,0
checkout_redesign,959,control,2025-08-29,0
checkout_redesign,2972,treatment,2025-09-24,0
checkout_redesign,1006,control,2026-01-15,0
checkout_redesign,2921,treatment,2024-11-17,0
checkout_redesign,710,control,2024-09-03,0
checkout_redesign,1190,treatment,2025-09-23,0
checkout_redesign,1920,control,2025-11-21,0
checkout_redesign,2030,treatment,2025-01-31,1
checkout_redesign,1315,control,2025-04-03,0
checkout_redesign,427,treatment,2024-11-06,0
checkout_redesign,1262,control,2024-10-29,0
checkout_redesign,2946,treatment,2025-12-04,0
checkout_redesign,874,control,2025-01-09,0
checkout_redesign,2093,treatment,2025-03-28,0
checkout_redesign,83,control,2025-05-27,0
checkout_redesign,159,treatment,2025-01-07,0
checkout_redesign,2833,control,2024-09-05,0
checkout_redesign,661,treatment,2024-11-25,0
checkout_redesign,2505,control,2025-11-03,0
checkout_redesign,2703,treatment,2025-03-21,0
checkout_redesign,837,control,2025-09-23,0
checkout_redesign,462,treatment,2025-01-01,0
checkout_redesign,1558,control,2025-12-30,0
checkout_redesign,2104,treatment,2024-12-01,0
checkout_redesign,1523,control,2025-12-25,0
checkout_redesign,1452,treatment,2025-07-23,0
checkout_redesign,677,control,2024-09-03,0
checkout_redesign,1060,treatment,2025-09-11,0
checkout_redesign,1264,control,2025-02-28,0
checkout_redesign,1085,treatment,2025-12-17,0
checkout_redesign,390,control,2025-09-25,0
checkout_redesign,2166,treatment,2025-02-15,0
checkout_redesign,708,control,2026-01-24,0
checkout_redesign,2606,treatment,2025-05-22,0
checkout_redesign,796,control,2025-08-15,0
checkout_redesign,237,treatment,2024-08-26,0
checkout_redesign,2051,control,2024-09-21,0
checkout_redesign,822,treatment,2025-08-29,0
checkout_redesign,2732,control,2025-03-12,0
checkout_redesign,2956,treatment,2025-06-05,0
checkout_redesign,1988,control,2025-03-16,0
checkout_redesign,1623,treatment,2024-12-21,0
checkout_redesign,1122,control,2025-07-19,0
checkout_redesign,699,treatment,2024-07-29,0
checkout_redesign,2283,control,2026-01-27,0
checkout_redesign,2716,treatment,2025-05-15,1
checkout_redesign,2450,control,2024-08-22,0
checkout_redesign,1519,treatment,2025-05-20,0
checkout_redesign,355,control,2025-01-24,0
checkout_redesign,2644,treatment,2025-04-06,1
checkout_redesign,1467,control,2025-07-14,0
checkout_redesign,1271,treatment,2025-06-30,0
checkout_redesign,2042,control,2025-05-25,0
checkout_redesign,1621,treatment,2024-08-13,0
checkout_redesign,2748,control,2025-06-05,0
checkout_redesign,1795,treatment,2025-07-02,0
checkout_redesign,2526,control,2024-12-15,0
checkout_redesign,2541,treatment,2025-12-19,1
checkout_redesign,2280,control,2025-02-09,0
checkout_redesign,1794,treatment,2024-07-02,0
checkout_redesign,2791,control,2025-10-13,0
checkout_redesign,259,treatment,2025-06-08,0
checkout_redesign,2854,control,2025-06-30,0
checkout_redesign,1877,treatment,2025-12-18,0
checkout_redesign,2366,control,2026-01-22,0
checkout_redesign,1420,treatment,2025-07-19,0
checkout_redesign,1433,control,2025-07-27,0
checkout_redesign,1288,treatment,2026-01-10,0
checkout_redesign,1965,control,2025-07-21,0
checkout_redesign,2432,treatment,2024-11-29,0
checkout_redesign,1158,control,2024-07-09,0
checkout_redesign,101,treatment,2025-05-28,0
checkout_redesign,1743,control,2025-05-14,0
checkout_redesign,1191,treatment,2025-06-23,0
checkout_redesign,2821,control,2024-07-15,0
checkout_redesign,254,treatment,2025-05-25,1
checkout_redesign,542,control,2025-05-22,0
checkout_redesign,1594,treatment,2024-08-29,0
checkout_redesign,484,control,2024-12-10,0
checkout_redesign,1872,treatment,2025-09-15,0
checkout_redesign,2290,control,2025-07-17,0
checkout_redesign,1786,treatment,2025-10-21,0
checkout_redesign,572,control,2025-10-24,0
checkout_redesign,2237,treatment,2025-01-20,0
checkout_redesign,899,control,2025-03-09,0
checkout_redesign,1240,treatment,2025-10-22,0
checkout_redesign,2141,control,2024-10-10,0
checkout_redesign,2963,treatment,2024-09-22,0
checkout_redesign,2829,control,2025-12-31,0
checkout_redesign,2173,treatment,2025-05-11,0
checkout_redesign,1297,control,2025-10-15,0
checkout_redesign,1982,treatment,2024-10-22,1
checkout_redesign,2468,control,2025-03-24,0
checkout_redesign,1351,treatment,2025-08-06,0
checkout_redesign,1821,control,2024-11-01,0
checkout_redesign,1538,treatment,2025-09-17,0
checkout_redesign,318,control,2026-01-18,0
checkout_redesign,1046,treatment,2024-12-12,1
checkout_redesign,2880,control,2025-04-24,0
checkout_redesign,972,treatment,2024-09-08,0
checkout_redesign,689,control,2025-04-12,0
checkout_redesign,1541,treatment,2025-07-15,0
checkout_redesign,2014,control,2025-03-14,0
checkout_redesign,1940,treatment,2024-11-21,0
checkout_redesign,946,control,2024-11-21,1
checkout_redesign,2137,treatment,2024-07-18,0
checkout_redesign,2314,control,2024-07-17,0
checkout_redesign,2640,treatment,2025-04-22,0
checkout_redesign,844,control,2025-08-03,0
checkout_redesign,1034,treatment,2025-12-04,0
checkout_redesign,1401,control,2025-07-04,0
checkout_redesign,821,treatment,2024-11-24,0
checkout_redesign,1550,control,2025-11-30,1
checkout_redesign,971,treatment,2024-11-07,0
checkout_redesign,222,control,2025-08-12,0
checkout_redesign,977,treatment,2024-11-24,0
checkout_redesign,2766,control,2025-08-24,0
checkout_redesign,2613,treatment,2025-05-05,0
checkout_redesign,2693,control,2024-09-29,0
checkout_redesign,2645,treatment,2025-04-21,0
checkout_redesign,2954,control,2024-12-28,0
checkout_redesign,2403,treatment,2024-10-24,1
checkout_redesign,125,control,2025-08-25,0
checkout_redesign,415,treatment,2025-01-02,0
checkout_redesign,2184,control,2025-04-30,0
checkout_redesign,1097,treatment,2024-11-15,0
checkout_redesign,1247,control,2024-12-13,1
checkout_redesign,2241,treatment,2025-10-03,0
checkout_redesign,177,control,2024-08-27,0
checkout_redesign,445,treatment,2026-01-25,1
checkout_redesign,581,control,2025-10-03,0
checkout_redesign,750,treatment,2026-01-21,0
checkout_redesign,1100,control,2026-01-13,0
checkout_redesign,1254,treatment,2024-10-27,0
checkout_redesign,1383,control,2025-12-04,1
checkout_redesign,1422,treatment,2025-09-16,0
checkout_redesign,749,control,2025-08-21,1
checkout_redesign,2242,treatment,2024-07-25,0
checkout_redesign,2400,control,2025-09-24,0
checkout_redesign,1533,treatment,2025-06-25,1
checkout_redesign,1951,control,2025-12-07,0
checkout_redesign,1442,treatment,2025-01-12,0
checkout_redesign,1242,control,2024-11-01,0
checkout_redesign,1987,treatment,2024-12-05,0
checkout_redesign,2402,control,2024-10-30,0
checkout_redesign,330,treatment,2024-07-14,0
checkout_redesign,2175,control,2025-04-03,0
checkout_redesign,944,treatment,2025-12-13,0
checkout_redesign,2527,control,2025-11-27,1
checkout_redesign,1513,treatment,2024-12-23,0
checkout_redesign,196,control,2025-06-09,0
checkout_redesign,1137,treatment,2025-03-31,1
checkout_redesign,732,control,2025-08-01,0
checkout_redesign,314,treatment,2025-10-21,0
checkout_redesign,483,control,2025-08-30,0
checkout_redesign,51,treatment,2026-01-14,0
checkout_redesign,1040,control,2024-12-29,0
checkout_redesign,1485,treatment,2026-01-27,0
checkout_redesign,2138,control,2026-02-01,0
checkout_redesign,371,treatment,2024-09-06,0
checkout_redesign,643,control,2024-09-20,0
checkout_redesign,316,treatment,2025-04-03,0
checkout_redesign,547,control,2025-12-26,0
checkout_redesign,2754,treatment,2024-11-04,0
checkout_redesign,361,control,2025-02-21,0
checkout_redesign,556,treatment,2025-06-25,0
checkout_redesign,2159,control,2024-10-09,0
checkout_redesign,95,treatment,2025-03-10,0
checkout_redesign,1120,control,2025-11-15,0
checkout_redesign,548,treatment,2025-02-01,0
checkout_redesign,914,control,2025-10-14,1
checkout_redesign,2020,treatment,2025-09-06,1
checkout_redesign,256,control,2025-10-29,1
checkout_redesign,2210,treatment,2024-08-16,0
checkout_redesign,2840,control,2026-01-21,0
checkout_redesign,2757,treatment,2024-11-17,0
checkout_redesign,1440,control,2025-06-06,0
checkout_redesign,1611,treatment,2025-04-18,0
checkout_redesign,2847,control,2024-10-30,0
checkout_redesign,746,treatment,2025-07-24,0
checkout_redesign,718,control,2025-10-27,1
checkout_redesign,1570,treatment,2025-12-17,0
checkout_redesign,2047,control,2025-09-13,0
checkout_redesign,825,treatment,2024-12-22,1
checkout_redesign,681,control,2024-07-05,1
checkout_redesign,1659,treatment,2024-07-31,0
checkout_redesign,1800,control,2024-10-22,0
checkout_redesign,1366,treatment,2024-11-18,1
checkout_redesign,2788,control,2025-10-21,0
checkout_redesign,1407,treatment,2024-09-14,0
checkout_redesign,647,control,2025-06-04,0
checkout_redesign,1280,treatment,2024-08-30,1
checkout_redesign,61,control,2025-08-11,0
checkout_redesign,1841,treatment,2025-05-13,0
checkout_redesign,2161,control,2025-05-22,1
checkout_redesign,808,treatment,2026-01-22,1
checkout_redesign,304,control,2025-01-01,0
checkout_redesign,754,treatment,2025-11-11,0
checkout_redesign,220,control,2025-06-13,0
checkout_redesign,1992,treatment,2025-08-30,0
checkout_redesign,2647,control,2024-09-27,0
checkout_redesign,426,treatment,2024-07-31,1
checkout_redesign,1126,control,2025-06-02,1
checkout_redesign,2626,treatment,2024-09-09,0
checkout_redesign,1581,control,2024-12-14,0
checkout_redesign,2638,treatment,2025-09-09,0
checkout_redesign,1000,control,2025-05-07,0
checkout_redesign,1736,treatment,2026-01-20,1
checkout_redesign,1504,control,2025-08-18,0
checkout_redesign,591,treatment,2025-01-25,0
checkout_redesign,1963,control,2025-02-19,0
checkout_redesign,2994,treatment,2025-01-15,0
checkout_redesign,1295,control,2025-04-02,0
checkout_redesign,1211,treatment,2025-11-15,0
checkout_redesign,1556,control,2025-06-09,1
checkout_redesign,1551,treatment,2025-05-12,0
checkout_redesign,2588,control,2026-01-07,0
checkout_redesign,2064,treatment,2025-08-08,0
checkout_redesign,2273,control,2025-05-16,0
checkout_redesign,313,treatment,2025-07-29,0
checkout_redesign,2055,control,2025-03-02,1
checkout_redesign,838,treatment,2024-09-03,0
checkout_redesign,17,control,2025-09-15,0
checkout_redesign,2444,treatment,2025-11-21,1
checkout_redesign,682,control,2025-11-01,0
checkout_redesign,897,treatment,2026-01-31,0
checkout_redesign,923,control,2024-10-03,0
checkout_redesign,478,treatment,2025-10-03,0
checkout_redesign,1983,control,2024-11-02,1
checkout_redesign,2654,treatment,2025-08-14,0
checkout_redesign,2671,control,2025-11-14,0
checkout_redesign,1822,treatment,2024-07-24,0
checkout_redesign,694,control,2024-12-09,0
checkout_redesign,2951,treatment,2024-11-21,1
checkout_redesign,1967,control,2025-04-05,0
checkout_redesign,214,treatment,2025-03-17,0
checkout_redesign,1650,control,2024-12-03,0
checkout_redesign,966,treatment,2025-11-18,0
checkout_redesign,2595,control,2024-11-15,0
checkout_redesign,984,treatment,2025-01-21,0
checkout_redesign,2729,control,2025-07-01,0
checkout_redesign,2544,treatment,2025-11-11,0
checkout_redesign,1718,control,2025-01-07,0
checkout_redesign,735,treatment,2026-01-29,0
checkout_redesign,1372,control,2025-01-15,0
checkout_redesign,1755,treatment,2025-07-30,0
checkout_redesign,709,control,2025-12-26,0
checkout_redesign,128,treatment,2025-11-20,1
checkout_redesign,2837,control,2025-08-06,0
checkout_redesign,1948,treatment,2025-01-06,1
checkout_redesign,1673,control,2025-08-21,0
checkout_redesign,2706,treatment,2024-10-15,0
checkout_redesign,2609,control,2025-01-13,0
checkout_redesign,842,treatment,2025-09-15,0
checkout_redesign,774,control,2025-09-11,0
checkout_redesign,1700,treatment,2025-05-06,1
checkout_redesign,2152,control,2024-12-07,0
checkout_redesign,525,treatment,2025-02-24,0
checkout_redesign,1237,control,2024-12-16,0
checkout_redesign,131,treatment,2024-08-20,0
checkout_redesign,1603,control,2024-12-26,0
checkout_redesign,2668,treatment,2025-02-13,0
checkout_redesign,1793,control,2024-07-24,0
checkout_redesign,2416,treatment,2025-06-25,0
checkout_redesign,165,control,2024-10-10,0
checkout_redesign,2281,treatment,2025-05-06,0
checkout_redesign,94,control,2025-08-19,0
checkout_redesign,1752,treatment,2024-11-08,1
checkout_redesign,2510,control,2025-11-12,1
checkout_redesign,504,treatment,2024-11-18,0
checkout_redesign,929,control,2025-02-13,0
checkout_redesign,2813,treatment,2026-01-16,0
checkout_redesign,45,control,2024-07-10,0
checkout_redesign,2016,treatment,2025-12-13,0
checkout_redesign,1585,control,2024-11-24,1
checkout_redesign,2219,treatment,2024-07-07,0
checkout_redesign,895,control,2025-02-28,0
checkout_redesign,162,treatment,2025-03-07,0
checkout_redesign,2597,control,2024-09-20,0
checkout_redesign,2027,treatment,2025-05-28,0
checkout_redesign,42,control,2025-12-04,1
checkout_redesign,1249,treatment,2024-09-11,0
checkout_redesign,767,control,2025-10-24,0
checkout_redesign,2566,treatment,2025-07-05,0
checkout_redesign,2697,control,2024-11-11,0
checkout_redesign,1747,treatment,2025-06-23,1
checkout_redesign,1328,control,2025-10-30,0
checkout_redesign,982,treatment,2024-08-19,0
checkout_redesign,2939,control,2025-12-01,0
checkout_redesign,1531,treatment,2024-11-02,1
checkout_redesign,275,control,2025-04-10,0
checkout_redesign,611,treatment,2024-11-07,0
checkout_redesign,2193,control,2025-02-02,1
checkout_redesign,2264,treatment,2024-11-23,0
checkout_redesign,123,control,2025-07-08,0
checkout_redesign,2359,treatment,2025-04-16,0
checkout_redesign,1239,control,2025-08-01,0
checkout_redesign,1775,treatment,2024-11-17,0
checkout_redesign,2760,control,2024-07-07,0
checkout_redesign,2217,treatment,2025-12-23,0
checkout_redesign,881,control,2025-04-21,0
checkout_redesign,584,treatment,2025-11-05,0
checkout_redesign,2127,control,2024-10-26,0
checkout_redesign,16,treatment,2025-01-20,0
checkout_redesign,2343,control,2025-03-08,0
checkout_redesign,2917,treatment,2025-04-16,0
checkout_redesign,1246,control,2024-12-03,0
checkout_redesign,1985,treatment,2025-07-11,0
checkout_redesign,1259,control,2025-07-19,0
checkout_redesign,1540,treatment,2025-05-10,0
checkout_redesign,2112,control,2025-11-14,1
checkout_redesign,340,treatment,2024-10-07,0
checkout_redesign,1356,control,2025-11-03,0
checkout_redesign,6,treatment,2024-08-18,0
checkout_redesign,1004,control,2024-12-01,0
checkout_redesign,857,treatment,2025-08-29,0
checkout_redesign,2401,control,2024-09-06,0
checkout_redesign,509,treatment,2025-01-13,0
checkout_redesign,1482,control,2024-10-03,0
checkout_redesign,2888,treatment,2025-11-19,0
checkout_redesign,2456,control,2025-04-03,0
checkout_redesign,366,treatment,2025-02-15,0
checkout_redesign,715,control,2024-11-19,0
checkout_redesign,1809,treatment,2025-06-05,0
checkout_redesign,1869,control,2024-12-05,0
checkout_redesign,269,treatment,2025-06-23,1
checkout_redesign,1187,control,2025-01-24,0
checkout_redesign,2253,treatment,2024-07-20,0
checkout_redesign,2225,control,2024-09-05,0
checkout_redesign,2930,treatment,2026-01-13,0
checkout_redesign,1785,control,2024-09-07,0
checkout_redesign,119,treatment,2025-10-20,0
checkout_redesign,714,control,2025-12-03,0
checkout_redesign,771,treatment,2025-04-25,1
checkout_redesign,1905,control,2025-03-11,0
checkout_redesign,81,treatment,2025-10-23,0
checkout_redesign,1859,control,2025-06-27,0
checkout_redesign,1009,treatment,2024-11-03,0
checkout_redesign,1391,control,2024-12-07,1
checkout_redesign,2593,treatment,2024-10-12,0
checkout_redesign,276,control,2025-08-04,0
checkout_redesign,233,treatment,2025-03-01,0
checkout_redesign,1089,control,2025-01-27,0
checkout_redesign,2944,treatment,2025-05-01,0
checkout_redesign,1815,control,2025-02-22,1
checkout_redesign,1314,treatment,2025-05-26,0
checkout_redesign,1630,control,2025-08-18,0
checkout_redesign,1652,treatment,2024-08-20,0
checkout_redesign,1458,control,2024-11-28,0
checkout_redesign,519,treatment,2025-10-06,0
checkout_redesign,1107,control,2025-04-27,0
checkout_redesign,348,treatment,2024-12-03,0
checkout_redesign,64,control,2025-02-19,0
checkout_redesign,1731,treatment,2024-09-13,0
checkout_redesign,2919,control,2024-10-28,0
checkout_redesign,14,treatment,2025-09-08,0
checkout_redesign,1001,control,2024-08-28,1
checkout_redesign,863,treatment,2025-01-17,0
checkout_redesign,2494,control,2024-07-30,0
checkout_redesign,2987,treatment,2024-10-14,1
checkout_redesign,1395,control,2024-07-19,0
checkout_redesign,1692,treatment,2024-12-23,0
checkout_redesign,401,control,2025-08-17,0
checkout_redesign,1629,treatment,2025-07-10,0
checkout_redesign,279,control,2025-02-20,0
checkout_redesign,904,treatment,2024-08-30,1
checkout_redesign,1480,control,2025-05-15,0
checkout_redesign,134,treatment,2025-10-29,0
checkout_redesign,1782,control,2025-07-19,0
checkout_redesign,2568,treatment,2025-02-19,0
checkout_redesign,523,control,2024-07-13,0
checkout_redesign,104,treatment,2025-01-06,0
checkout_redesign,1487,control,2025-07-08,0
checkout_redesign,723,treatment,2025-07-17,0
checkout_redesign,2185,control,2025-04-30,0
checkout_redesign,2439,treatment,2024-12-07,0
checkout_redesign,2658,control,2025-01-21,0
checkout_redesign,44,treatment,2024-12-02,0
checkout_redesign,840,control,2025-05-21,1
checkout_redesign,443,treatment,2025-04-22,0
checkout_redesign,780,control,2024-10-07,0
checkout_redesign,432,treatment,2024-12-22,0
checkout_redesign,2269,control,2025-04-07,0
checkout_redesign,945,treatment,2025-11-14,1
checkout_redesign,292,control,2025-09-26,0
checkout_redesign,1657,treatment,2026-01-15,0
checkout_redesign,2198,control,2025-08-18,1
checkout_redesign,1465,treatment,2024-11-05,0
checkout_redesign,172,control,2025-05-05,0
checkout_redesign,2718,treatment,2024-12-13,0
checkout_redesign,1441,control,2025-10-01,0
checkout_redesign,1826,treatment,2025-12-07,0
checkout_redesign,1854,control,2025-11-12,0
checkout_redesign,2230,treatment,2026-01-16,1
checkout_redesign,2631,control,2025-06-14,0
checkout_redesign,2600,treatment,2025-06-28,0
checkout_redesign,1911,control,2024-09-02,0
checkout_redesign,198,treatment,2025-03-27,0
checkout_redesign,1408,control,2024-07-20,0
checkout_redesign,1265,treatment,2025-11-03,0
checkout_redesign,696,control,2026-01-24,0
checkout_redesign,1411,treatment,2025-01-19,0
checkout_redesign,963,control,2025-11-18,0
checkout_redesign,2213,treatment,2024-09-30,0
checkout_redesign,1618,control,2024-10-21,0
checkout_redesign,1555,treatment,2024-10-31,0
checkout_redesign,1975,control,2025-10-17,0
checkout_redesign,830,treatment,2025-08-19,1
checkout_redesign,721,control,2025-04-22,0
checkout_redesign,1311,treatment,2026-01-09,0
checkout_redesign,2743,control,2025-03-19,0
checkout_redesign,2864,treatment,2024-12-02,1
checkout_redesign,2728,control,2025-08-01,0
checkout_redesign,2594,treatment,2025-12-15,0
checkout_redesign,683,control,2025-12-12,0
checkout_redesign,1345,treatment,2025-09-01,1
checkout_redesign,72,control,2025-09-11,0
checkout_redesign,2069,treatment,2025-02-18,0
checkout_redesign,2511,control,2024-11-20,0
checkout_redesign,2559,treatment,2025-09-16,0
checkout_redesign,1792,control,2024-07-12,0
checkout_redesign,2778,treatment,2025-02-19,1
checkout_redesign,228,control,2025-07-17,0
checkout_redesign,53,treatment,2025-02-18,0
checkout_redesign,1425,control,2025-01-14,0
checkout_redesign,208,treatment,2026-01-09,0
checkout_redesign,1335,control,2026-01-09,0
checkout_redesign,1846,treatment,2025-11-09,1
checkout_redesign,2795,control,2025-03-27,0
checkout_redesign,49,treatment,2025-11-10,0
checkout_redesign,2077,control,2024-09-15,1
checkout_redesign,769,treatment,2025-03-03,0
checkout_redesign,676,control,2024-08-12,0
checkout_redesign,576,treatment,2025-01-31,0
checkout_redesign,1448,control,2024-09-21,1
checkout_redesign,2048,treatment,2025-10-20,0
checkout_redesign,1169,control,2024-08-29,0
checkout_redesign,1552,treatment,2025-06-29,0
checkout_redesign,2224,control,2025-05-07,0
checkout_redesign,421,treatment,2025-01-07,1
checkout_redesign,2406,control,2026-01-14,0
checkout_redesign,814,treatment,2025-07-08,0
checkout_redesign,1457,control,2025-05-07,0
checkout_redesign,2865,treatment,2026-01-07,0
checkout_redesign,4,control,2024-07-05,0
checkout_redesign,2335,treatment,2025-01-13,0
checkout_redesign,368,control,2024-10-27,0
checkout_redesign,2328,treatment,2024-07-18,1
checkout_redesign,1816,control,2025-01-17,0
checkout_redesign,1505,treatment,2025-10-31,0
checkout_redesign,118,control,2025-09-08,1
checkout_redesign,288,treatment,2024-11-27,0
checkout_redesign,2733,control,2025-03-26,0
checkout_redesign,1202,treatment,2025-10-22,0
checkout_redesign,2461,control,2025-04-03,0
checkout_redesign,1758,treatment,2025-02-10,0
checkout_redesign,1644,control,2025-01-30,0
checkout_redesign,1744,treatment,2025-12-21,1
checkout_redesign,1339,control,2024-09-11,0
checkout_redesign,2135,treatment,2025-07-09,0
checkout_redesign,336,control,2025-01-02,1
checkout_redesign,2801,treatment,2026-01-16,0
checkout_redesign,2261,control,2025-09-17,0
checkout_redesign,89,treatment,2025-04-15,0
checkout_redesign,2769,control,2025-05-08,0
checkout_redesign,1715,treatment,2024-07-09,0
checkout_redesign,2287,control,2024-09-12,0
checkout_redesign,960,treatment,2025-02-12,0
checkout_redesign,1569,control,2024-07-27,0
checkout_redesign,2775,treatment,2025-07-22,0
checkout_redesign,550,control,2024-11-17,1
checkout_redesign,717,treatment,2025-06-23,0
checkout_redesign,2044,control,2025-11-08,0
checkout_redesign,2433,treatment,2025-06-01,0
checkout_redesign,1397,control,2025-06-12,0
checkout_redesign,78,treatment,2024-07-29,0
checkout_redesign,2153,control,2024-09-16,0
checkout_redesign,1400,treatment,2025-08-29,0
checkout_redesign,1409,control,2025-01-22,0
checkout_redesign,1840,treatment,2024-11-27,0
checkout_redesign,2126,control,2025-12-28,1
checkout_redesign,1013,treatment,2025-08-22,0
checkout_redesign,2947,control,2025-02-23,0
checkout_redesign,558,treatment,2024-10-07,0
checkout_redesign,2338,control,2024-12-17,0
checkout_redesign,1961,treatment,2024-08-27,0
checkout_redesign,886,control,2025-08-20,0
checkout_redesign,394,treatment,2025-06-29,1
checkout_redesign,411,control,2025-07-01,0
checkout_redesign,1945,treatment,2026-01-31,0
checkout_redesign,2576,control,2024-11-03,1
checkout_redesign,573,treatment,2025-03-19,0
checkout_redesign,2171,control,2024-08-15,0
checkout_redesign,1679,treatment,2025-08-21,1
checkout_redesign,801,control,2025-01-18,1
checkout_redesign,40,treatment,2025-07-09,0
checkout_redesign,2479,control,2024-11-07,0
checkout_redesign,182,treatment,2025-05-12,0
checkout_redesign,1035,control,2025-03-25,0
checkout_redesign,2272,treatment,2025-04-07,0
checkout_redesign,2818,control,2024-08-27,0
checkout_redesign,383,treatment,2026-01-18,0
checkout_redesign,107,control,2025-09-29,0
checkout_redesign,1839,treatment,2024-11-26,0
checkout_redesign,2133,control,2024-10-02,0
checkout_redesign,1152,treatment,2025-11-07,0
checkout_redesign,1687,control,2025-11-09,0
checkout_redesign,740,treatment,2024-12-16,0
checkout_redesign,2872,control,2025-04-01,1
checkout_redesign,922,treatment,2024-11-06,0
